        800.000	SOURCE	HorizontalLog	8.5.1	C:\Users\kurti\OneDrive\Desktop\SPL 13-05 HZ NIPISI 1-18-77-7\Leg 6\WL_0503696-00-01-18-077-07W5-06_Leg #6 Photo.hl8	August 23, 2022	4:04:44 pm
        800.000	HEADER_DATUM	TEXT	Well Name	SPL 13-05 HZ Nipisi 1-18-77-7 Leg #6
        800.000	HEADER_DATUM	TEXT	Location	Surface: 13-05-77-07W5
        800.000	HEADER_DATUM	TEXT	License Number	0503696
        800.000	HEADER_DATUM	TEXT	Region	Nipisi, AB
        800.000	HEADER_DATUM	TEXT	Spud Date	16/06/2022 @ 11:45hrs
        800.000	HEADER_DATUM	TEXT	Drilling Completed	24/06/2022 @ 22:xxhrs
        800.000	HEADER_DATUM	TEXT	Surface Coordinates	339.2m South and 161.2m East Boundary Section 5
        800.000	HEADER_DATUM	TEXT	Bottom Hole Coordinates	At 2731.0m MD; 2213.9m North and 195.2m West of well centre
        800.000	HEADER_DATUM	TEXT	Ground Elevation	710.6m
        800.000	HEADER_DATUM	TEXT	K.B. Elevation	715.0m
        800.000	HEADER_DATUM	TEXT	Logged Interval From	914.0
        800.000	HEADER_DATUM	TEXT	Logged Interval To	2731.0 TD Leg #6
        800.000	HEADER_DATUM	TEXT	Total Depth	x
        800.000	HEADER_DATUM	TEXT	Formation	KCL
        800.000	HEADER_DATUM	TEXT	Type of Drilling Fluid	Clearwater 'B'
        800.000	HEADER_DATUM	TEXT	Well Id Type	UWI
        800.000	HEADER_DATUM	TEXT	Well Id	100/01-18-077-07W5/06
        800.000	HEADER_DATUM	TEXT	Operator Company	Spur Petroleum Ltd.
        800.000	HEADER_DATUM	TEXT	Operator Address	Suite 1200, 332- 6th Ave. S.W.\nCalgary, Alberta\nCanada T2P 0B2
        800.000	HEADER_DATUM	TEXT	Geologist Name	Vince Ma, B.Sc / Kurtis Ball, B.Sc
        800.000	HEADER_DATUM	TEXT	Geologist Company	RPS Energy
        800.000	HEADER_DATUM	TEXT	Geologist Address	Suite 700, 555 4 Ave SW, \nCalgary, AB T2P 3E7 \n(403) 265-7226; www.rpsgroup.com/energy
        800.000	HEADER_DATUM	TEXT	Drilling	Rig: PD147\nDrilling Foreman: Shawn Sorken & Les Lambert\n\nDirectional: Cathedral Energy Services\nDirectional Drillers: Alex Levin, Aaron Bartel & Shane Mason\nMWD: Brendan Mongrain, Moataz Elgwarsha & Steven Guinto\n\nGamma ray data from MWD, provided by Cathedral Energy Services (Interval 91.0 m-TD)\nDirectional survey data provided by Cathedral Energy Services (Interval 91.0 m-TD) \nGas data from Pason gas detector (Interval 91.0 m-TD) 
        800.000	HEADER_DATUM	TEXT	Casing	Tenaris, H-40, 244.50 mm, 48.10 kg/m, 7 joints, set at 91.00m\n\nIntermediate:\nTenaris, J-55, 177.80 mm, 29.76 kg/m, 25 joints, set at 304.87m \nTenaris, J-55, 177.80 mm, 34.23 kg/m, 46 joints, set at 914.00m
        800.000	HEADER_DATUM	TEXT	Comments	Survey Tool: 17.00m behind the bit while drilling\nGamma Tool: 15.43m behind the bit while drilling \nMotor Setting: 1.83° fixed \nGamma Correction Factor: 1.80\n\nPason Gas Detector
        800.000	DEPTH_UNIT	M
        800.000	DEPTH_RANGE	800.000	2775.000
        800.000	DEPTH_SCALE	240
        800.000	NULL_NUMBER	-999.250

        800.000	TEXT_TRACK	68475	Well name	DEPTH
        810.036	TEXT_DATUM	68475	810.036	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
        986.760	TEXT_DATUM	68475	986.760	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1117.092	TEXT_DATUM	68475	1117.092	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1249.558	TEXT_DATUM	68475	1249.558	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1399.642	TEXT_DATUM	68475	1399.642	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1548.872	TEXT_DATUM	68475	1548.872	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1690.604	TEXT_DATUM	68475	1690.604	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1849.526	TEXT_DATUM	68475	1849.526	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       1999.793	TEXT_DATUM	68475	1999.793	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       2140.306	TEXT_DATUM	68475	2140.306	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       2290.389	TEXT_DATUM	68475	2290.389	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       2440.656	TEXT_DATUM	68475	2440.656	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       2561.295	TEXT_DATUM	68475	2561.295	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6
       2700.589	TEXT_DATUM	68475	2700.589	SPL 13-05 HZ NIPISI 1-18-77-7; KB: 715.0m Leg #6

        800.000	TEXT_TRACK	68476	Dates	DEPTH
        898.002	TEXT_DATUM	68476	898.002	ICP Reached June 19, 2022 at 13:30hrs
        917.692	TEXT_DATUM	68476	917.692	Drill Out of ICP June 20, 2022 at 11:00hrs
        974.080	TEXT_DATUM	68476	974.080	STP #5 June 23, 2022 at 07:15hrs
       1016.081	TEXT_DATUM	68476	1016.081	STP #4 June 22, 2022 at 11:30hrs
       1081.248	TEXT_DATUM	68476	1081.248	STP #6 June 24, 2022 at 05:30hrs
